tweet_id,date,breed,name,retweet_count,favorite_count,jpg_url,dog_stage
796865951799083009,2016-11-11 00:03:42+00:00,Cardigan,Tyr,2198,8564,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,None
796759840936919040,2016-11-10 17:02:03+00:00,American Staffordshire Terrier,Romeo,3562,13256,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,None
796484825502875648,2016-11-09 22:49:15+00:00,Cocker Spaniel,NoName,2042,8472,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,doggo
796387464403357696,2016-11-09 16:22:22+00:00,Pekinese,Snicku,4861,12334,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,None
796149749086875649,2016-11-09 00:37:46+00:00,Golden Retriever,Ruby,16628,36177,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,None
796116448414461957,2016-11-08 22:25:27+00:00,Cardigan,NoName,2813,10139,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,None
796080075804475393,2016-11-08 20:00:55+00:00,Chow,Yogi,2703,9469,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,None
796031486298386433,2016-11-08 16:47:50+00:00,Golden Retriever,Daisy,4284,12071,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,None
795464331001561088,2016-11-07 03:14:10+00:00,Golden Retriever,NoName,27728,55683,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,doggo
795400264262053889,2016-11-06 22:59:35+00:00,Golden Retriever,Brody,3323,11270,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,None
794926597468000259,2016-11-05 15:37:24+00:00,Toy Poodle,Mack,2697,11492,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,None
794332329137291264,2016-11-04 00:15:59+00:00,Samoyed,Nimbus,3088,10686,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,None
793962221541933056,2016-11-02 23:45:19+00:00,Labrador Retriever,Maximus,5711,18910,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,None
793845145112371200,2016-11-02 16:00:06+00:00,Old English Sheepdog,Clark,2187,10295,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,None
793601777308463104,2016-11-01 23:53:02+00:00,Miniature Pinscher,Dobby,1908,8926,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,None
793500921481273345,2016-11-01 17:12:16+00:00,Golden Retriever,Fiona,2786,11953,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,None
793286476301799424,2016-11-01 03:00:09+00:00,Afghan Hound,Moreton,10723,27597,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,None
793271401113350145,2016-11-01 02:00:14+00:00,Siberian Husky,Dave,2763,9677,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,None
793256262322548741,2016-11-01 01:00:05+00:00,Basset,NoName,9714,22350,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,None
793241302385262592,2016-11-01 00:00:38+00:00,Golden Retriever,Tucker,3812,11780,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,None
793226087023144960,2016-10-31 23:00:11+00:00,Wire-Haired Fox Terrier,Juno,3338,11001,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,None
793210959003287553,2016-10-31 22:00:04+00:00,French Bulldog,Maude,3301,9997,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,None
793195938047070209,2016-10-31 21:00:23+00:00,Labrador Retriever,Lily,6547,17063,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,puppo
793180763617361921,2016-10-31 20:00:05+00:00,Lakeland Terrier,Newt,2310,7740,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,None
793165685325201412,2016-10-31 19:00:10+00:00,Golden Retriever,Benji,3238,10478,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,None
793150605191548928,2016-10-31 18:00:14+00:00,Italian Greyhound,Nida,1984,6909,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,None
793120401413079041,2016-10-31 16:00:13+00:00,Labrador Retriever,Robin,4551,14202,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,None
792883833364439040,2016-10-31 00:20:11+00:00,Standard Poodle,Bailey,4964,12666,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,None
792773781206999040,2016-10-30 17:02:53+00:00,Yorkshire Terrier,Monster,1963,8209,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,None
792394556390137856,2016-10-29 15:55:58+00:00,Cocker Spaniel,BeBe,4998,15128,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,None
792050063153438720,2016-10-28 17:07:05+00:00,Komondor,Remus,2088,8029,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,None
791672322847637504,2016-10-27 16:06:04+00:00,Golden Retriever,NoName,3661,13129,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,None
791406955684368384,2016-10-26 22:31:36+00:00,Pembroke,Levi,4797,14670,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,None
791312159183634433,2016-10-26 16:14:55+00:00,Miniature Pinscher,Mabel,2963,9841,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,None
790987426131050500,2016-10-25 18:44:32+00:00,Cocker Spaniel,Misty,2483,11089,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,None
790946055508652032,2016-10-25 16:00:09+00:00,Golden Retriever,Betty,5496,18601,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,puppo
790698755171364864,2016-10-24 23:37:28+00:00,Bernese Mountain Dog,Mosby,2203,9158,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,None
790581949425475584,2016-10-24 15:53:19+00:00,Malinois,Duke,8183,22473,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,None
790337589677002753,2016-10-23 23:42:19+00:00,Pembroke,Maggie,2167,8740,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,None
790277117346975746,2016-10-23 19:42:02+00:00,Labrador Retriever,Bruce,3732,14081,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,None
789986466051088384,2016-10-23 00:27:05+00:00,Golden Retriever,Happy,2704,10369,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,None
789628658055020548,2016-10-22 00:45:17+00:00,Chow,Eli,2080,8448,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,None
789599242079838210,2016-10-21 22:48:24+00:00,Chesapeake Bay Retriever,Brownie,2279,7620,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,None
789530877013393408,2016-10-21 18:16:44+00:00,Schipperke,Rizzy,3942,13188,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,None
789268448748703744,2016-10-21 00:53:56+00:00,Malamute,Stella,3014,10196,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,None
789137962068021249,2016-10-20 16:15:26+00:00,Chihuahua,Bo,3244,10875,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,None
788908386943430656,2016-10-20 01:03:11+00:00,Golden Retriever,Lucy,14409,30653,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,None
788765914992902144,2016-10-19 15:37:03+00:00,Cocker Spaniel,Butter,12014,30658,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,None
788412144018661376,2016-10-18 16:11:17+00:00,Golden Retriever,Dexter,5990,16060,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,None
788178268662984705,2016-10-18 00:41:57+00:00,Samoyed,NoName,2488,8100,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,None
788150585577050112,2016-10-17 22:51:57+00:00,Chow,Leo,1510,6865,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,None
787810552592695296,2016-10-17 00:20:47+00:00,Pug,Frank,3540,9717,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,None
787717603741622272,2016-10-16 18:11:26+00:00,German Shepherd,Tonks,3240,11416,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,puppo
787397959788929025,2016-10-15 21:01:17+00:00,Chihuahua,Moose,3300,12120,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,None
787322443945877504,2016-10-15 16:01:13+00:00,Golden Retriever,Lincoln,2032,8726,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,None
786963064373534720,2016-10-14 16:13:10+00:00,Golden Retriever,Rory,9327,29725,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,None
786709082849828864,2016-10-13 23:23:56+00:00,Pomeranian,Logan,7069,20296,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,None
786664955043049472,2016-10-13 20:28:35+00:00,Leonberg,NoName,2996,11957,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,None
786595970293370880,2016-10-13 15:54:28+00:00,Pembroke,Dale,3601,10497,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,None
786363235746385920,2016-10-13 00:29:39+00:00,Golden Retriever,Rizzo,4072,12189,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,doggo
786233965241827333,2016-10-12 15:55:59+00:00,Labrador Retriever,Mattie,5571,17178,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,None
785927819176054784,2016-10-11 19:39:28+00:00,Toy Poodle,Lucy,3652,12696,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,None
785872687017132033,2016-10-11 16:00:24+00:00,Great Pyrenees,Rusty,2130,7489,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,None
785533386513321988,2016-10-10 17:32:08+00:00,Miniature Pinscher,Dallas,2334,10183,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,None
785264754247995392,2016-10-09 23:44:41+00:00,Chow,Doc,1911,8128,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,None
785170936622350336,2016-10-09 17:31:53+00:00,Eskimo Dog,Hero,5639,13491,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,None
784826020293709826,2016-10-08 18:41:19+00:00,Chow,Rusty,3712,11310,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,None
784517518371221505,2016-10-07 22:15:26+00:00,Malamute,Frankie,2970,10039,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,None
784431430411685888,2016-10-07 16:33:21+00:00,Miniature Poodle,Stormy,1491,6329,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,None
783821107061198850,2016-10-06 00:08:09+00:00,Lakeland Terrier,Mairi,2269,8209,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,None
783695101801398276,2016-10-05 15:47:27+00:00,Chow,Loomis,3737,11650,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,None
783466772167098368,2016-10-05 00:40:09+00:00,Chihuahua,Finn,2608,9468,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,None
783391753726550016,2016-10-04 19:42:03+00:00,Norwegian Elkhound,Godi,6441,18908,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,None
783334639985389568,2016-10-04 15:55:06+00:00,Cardigan,Dave,13616,32651,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,None
783085703974514689,2016-10-03 23:25:55+00:00,Chesapeake Bay Retriever,Earl,2565,9112,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,None
782969140009107456,2016-10-03 15:42:44+00:00,Golden Retriever,Cali,8521,26949,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,None
782747134529531904,2016-10-03 01:00:34+00:00,Golden Retriever,Deacon,1604,8310,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,doggo
782722598790725632,2016-10-02 23:23:04+00:00,Irish Setter,Penny,6238,19250,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,None
782598640137187329,2016-10-02 15:10:30+00:00,Malamute,Timmy,2184,8694,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,None
782305867769217024,2016-10-01 19:47:08+00:00,Briard,Sampson,6470,18630,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,doggo
781661882474196992,2016-09-30 01:08:10+00:00,Pembroke,NoName,3129,11634,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,None
781524693396357120,2016-09-29 16:03:01+00:00,Chesapeake Bay Retriever,NoName,6426,23163,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,None
781251288990355457,2016-09-28 21:56:36+00:00,Mexican Hairless,Oakley,2458,9428,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,None
781163403222056960,2016-09-28 16:07:23+00:00,Shetland Sheepdog,NoName,3168,10895,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,None
780858289093574656,2016-09-27 19:54:58+00:00,Chesapeake Bay Retriever,Dash,2328,8033,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,None
780800785462489090,2016-09-27 16:06:28+00:00,Siberian Husky,Koda,1505,6141,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,None
780601303617732608,2016-09-27 02:53:48+00:00,Saint Bernard,Hercules,3839,13525,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,None
780543529827336192,2016-09-26 23:04:13+00:00,Golden Retriever,NoName,2032,7040,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,None
780459368902959104,2016-09-26 17:29:48+00:00,Great Dane,Bear,1224,5892,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,None
780192070812196864,2016-09-25 23:47:39+00:00,Vizsla,NoName,2589,9712,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,None
779834332596887552,2016-09-25 00:06:08+00:00,Golden Retriever,Scout,8237,21252,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,None
779123168116150273,2016-09-23 01:00:13+00:00,Toy Poodle,Reggie,4207,13206,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,None
779056095788752897,2016-09-22 20:33:42+00:00,Chihuahua,NoName,5247,16500,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,None
778990705243029504,2016-09-22 16:13:51+00:00,Cocker Spaniel,Jay,8437,22342,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,None
778748913645780993,2016-09-22 00:13:04+00:00,Staffordshire Bullterrier,Mya,1562,7717,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,None
778650543019483137,2016-09-21 17:42:10+00:00,German Shepherd,Strider,1729,6430,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,None
778624900596654080,2016-09-21 16:00:17+00:00,Airedale,Penny,1176,5177,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,None
778408200802557953,2016-09-21 01:39:11+00:00,Pembroke,NoName,5023,15135,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,None
778383385161035776,2016-09-21 00:00:35+00:00,Collie,Nala,1271,6515,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,None
778286810187399168,2016-09-20 17:36:50+00:00,Boston Bull,Stanley,3836,11576,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,None
778039087836069888,2016-09-20 01:12:28+00:00,German Shepherd,NoName,3065,9417,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,pupper
778027034220126208,2016-09-20 00:24:34+00:00,Clumber,Sophie,1885,7320,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,pupper
777885040357281792,2016-09-19 15:00:20+00:00,Afghan Hound,Wesley,1893,7078,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,None
777684233540206592,2016-09-19 01:42:24+00:00,Cocker Spaniel,NoName,3403,12518,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,None
777621514455814149,2016-09-18 21:33:11+00:00,Chow,Derek,2910,9742,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,None
777189768882946048,2016-09-17 16:57:35+00:00,Chihuahua,Jeffrey,4999,15921,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,None
776813020089548800,2016-09-16 16:00:31+00:00,Toy Poodle,Solomon,1405,5444,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,None
776477788987613185,2016-09-15 17:48:25+00:00,Labrador Retriever,Huck,3249,9858,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,pupper
776218204058357768,2016-09-15 00:36:55+00:00,Samoyed,NoName,18497,33345,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,floofer
776201521193218049,2016-09-14 23:30:38+00:00,Rottweiler,O,2919,10681,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,None
776088319444877312,2016-09-14 16:00:49+00:00,Pug,NoName,179,2045,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,None
775842724423557120,2016-09-13 23:44:54+00:00,Chow,Blue,3116,13022,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,None
775364825476165632,2016-09-12 16:05:54+00:00,Beagle,Finley,3472,8295,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,doggo
775085132600442880,2016-09-11 21:34:30+00:00,Chow,Tucker,5488,17281,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,None
774757898236878852,2016-09-10 23:54:11+00:00,Toy Poodle,Finley,2035,9462,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,None
774639387460112384,2016-09-10 16:03:16+00:00,Walker Hound,Sprinkles,2013,7508,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,None
774314403806253056,2016-09-09 18:31:54+00:00,Eskimo Dog,NoName,6478,24167,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,None
773985732834758656,2016-09-08 20:45:53+00:00,Pug,Winnie,4492,11925,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,pupper
773922284943896577,2016-09-08 16:33:46+00:00,Pomeranian,Heinrich,1999,7110,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,None
773704687002451968,2016-09-08 02:09:06+00:00,Silky Terrier,Loki,1891,7317,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,None
773670353721753600,2016-09-07 23:52:41+00:00,Old English Sheepdog,Shakespeare,1501,5935,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,None
773547596996571136,2016-09-07 15:44:53+00:00,Norwegian Elkhound,Chelsea,7126,24553,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,pupper
773308824254029826,2016-09-06 23:56:05+00:00,Labrador Retriever,Bungalo,8640,25846,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,None
773247561583001600,2016-09-06 19:52:39+00:00,Miniature Pinscher,Chip,3699,10414,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,None
773191612633579521,2016-09-06 16:10:20+00:00,Blenheim Spaniel,Grey,4736,11117,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,None
772877495989305348,2016-09-05 19:22:09+00:00,Norwegian Elkhound,NoName,4501,9555,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,None
772826264096874500,2016-09-05 15:58:34+00:00,Basset,Roosevelt,2669,8842,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,None
772581559778025472,2016-09-04 23:46:12+00:00,Newfoundland,NoName,1968,7192,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,None
772193107915964416,2016-09-03 22:02:38+00:00,Pembroke,Willem,1612,6665,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pupper
772152991789019136,2016-09-03 19:23:13+00:00,Golden Retriever,NoName,1300,4181,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,None
772117678702071809,2016-09-03 17:02:54+00:00,Labrador Retriever,Jack,848,4165,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,None
772114945936949249,2016-09-03 16:52:02+00:00,Chihuahua,Finn,546,3005,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,None
772102971039580160,2016-09-03 16:04:27+00:00,Pembroke,Penny,1065,4448,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,None
771770456517009408,2016-09-02 18:03:10+00:00,Papillon,Davey,3924,13356,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,None
771500966810099713,2016-09-02 00:12:18+00:00,Labrador Retriever,Dakota,3018,9167,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,None
771380798096281600,2016-09-01 16:14:48+00:00,Collie,Fizz,5912,11746,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,None
771136648247640064,2016-09-01 00:04:38+00:00,Golden Retriever,Dixie,3357,10223,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,None
771102124360998913,2016-08-31 21:47:27+00:00,Labrador Retriever,Charlie,1663,6898,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,None
770787852854652928,2016-08-31 00:58:39+00:00,Bernese Mountain Dog,Winston,1415,5498,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,None
770772759874076672,2016-08-30 23:58:40+00:00,Chow,Sebastian,1626,5749,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,None
770414278348247044,2016-08-30 00:14:12+00:00,Golden Retriever,Al,2390,6987,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,None
770293558247038976,2016-08-29 16:14:30+00:00,Italian Greyhound,Jackson,1718,6923,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,None
770069151037685760,2016-08-29 01:22:47+00:00,Boston Bull,Carbon,2651,8385,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,None
769940425801170949,2016-08-28 16:51:16+00:00,Miniature Pinscher,Klein,11131,34948,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,None
769695466921623552,2016-08-28 00:37:54+00:00,Pug,Titan,1926,7101,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,None
769212283578875904,2016-08-26 16:37:54+00:00,Golden Retriever,DonDon,1969,5980,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,None
768970937022709760,2016-08-26 00:38:52+00:00,Pomeranian,Kirby,7574,16017,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,None
768855141948723200,2016-08-25 16:58:45+00:00,Chow,Jesse,1034,4660,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,None
768609597686943744,2016-08-25 00:43:02+00:00,Basenji,Lou,1382,4580,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,None
768596291618299904,2016-08-24 23:50:10+00:00,Great Pyrenees,Oakley,1473,5592,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,None
768473857036525572,2016-08-24 15:43:39+00:00,Labrador Retriever,Chevy,3958,15110,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,None
767754930266464257,2016-08-22 16:06:54+00:00,Vizsla,Philbert,6221,17814,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,None
767500508068192258,2016-08-21 23:15:55+00:00,Chow,Louie,2688,8295,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,None
767122157629476866,2016-08-20 22:12:29+00:00,Toy Poodle,Rupert,3261,11227,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,None
766793450729734144,2016-08-20 00:26:19+00:00,Beagle,Rufus,1565,5650,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,None
766693177336135680,2016-08-19 17:47:52+00:00,Doberman,Brudge,918,4484,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,None
766423258543644672,2016-08-18 23:55:18+00:00,Keeshond,Shadoe,1825,6671,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,None
766313316352462849,2016-08-18 16:38:26+00:00,Toy Poodle,Oscar,2166,7493,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,None
766069199026450432,2016-08-18 00:28:24+00:00,Redbone,Juno,1003,4765,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,None
766008592277377025,2016-08-17 20:27:34+00:00,Welsh Springer Spaniel,Angel,571,4149,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,None
765719909049503744,2016-08-17 01:20:27+00:00,Golden Retriever,Brat,2475,8021,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,None
765669560888528897,2016-08-16 22:00:23+00:00,Beagle,Tove,1407,5760,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,None
765395769549590528,2016-08-16 03:52:26+00:00,Pembroke,NoName,3127,20539,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,None
765371061932261376,2016-08-16 02:14:15+00:00,Golden Retriever,Louie,2475,7842,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,pupper
765222098633691136,2016-08-15 16:22:20+00:00,Dalmatian,Gromit,3914,12902,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,None
764857477905154048,2016-08-14 16:13:27+00:00,Bernese Mountain Dog,Aubie,2029,7099,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,None
764259802650378240,2016-08-13 00:38:30+00:00,German Shepherd,Kota,1745,6718,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,None
763837565564780549,2016-08-11 20:40:41+00:00,Malamute,Alfie,4858,14041,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,None
763183847194451968,2016-08-10 01:23:03+00:00,Miniature Poodle,Clark,1702,6004,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,None
763103485927849985,2016-08-09 20:03:43+00:00,Chow,Belle,2602,8163,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,None
762699858130116608,2016-08-08 17:19:51+00:00,Kelpie,Leela,4190,13518,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,None
762471784394268675,2016-08-08 02:13:34+00:00,Samoyed,Glenn,7612,12571,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,None
762464539388485633,2016-08-08 01:44:46+00:00,Chow,Buddy,4839,11503,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,None
761976711479193600,2016-08-06 17:26:19+00:00,Labrador Retriever,Shelby,2310,5992,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,None
761599872357261312,2016-08-05 16:28:54+00:00,Gordon Setter,Sephie,1336,4578,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,None
761334018830917632,2016-08-04 22:52:29+00:00,Norwegian Elkhound,Bruce,1669,5792,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,None
761292947749015552,2016-08-04 20:09:17+00:00,Standard Poodle,Bonaparte,1265,4957,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,None
